"Fila","Mahalanobis"
1375,31.5198830341368
1376,24.5881270709281
1377,38.9171681267603
1378,19.9017090879913
1379,30.2722033831387
1380,30.7679800248999
1381,46.5814979097299
1382,35.3756942334866
1383,31.5034788619383
1384,13.4898395210723
1385,40.6638910285204
1386,33.8196838345108
1387,52.9844911374729
1388,23.853191133475
1389,25.398127829238
1390,15.9970522804812
1391,41.4626609236574
1392,46.4864157216135
1393,18.8418246224299
1394,28.1655096557704
1395,45.7072923402078
1396,22.9957529465392
1397,9.23200795010684
1398,13.2398903794359
1399,24.0521855856352
1400,26.2843676166523
1401,25.4503665581255
1402,19.9355672505321
1403,18.4656415066068
1404,11.6550659566913
1405,30.6225896174164
1406,35.6512839129431
1407,29.5808328613591
1408,17.4039040919565
1409,18.0314848284195
1410,10.9487775592415
1411,26.934030517148
1412,24.989748098728
1413,71.8812677257452
1414,10.1984053368696
1415,28.835727269305
1416,16.5881106776677
1417,15.7081990223962
1418,33.2676089321566
1419,25.7337573959484
1420,7.89175266829772
1421,22.7431134838888
1422,48.2780147121555
1423,22.4143235155535
1424,13.2296744357071
1425,24.5033451863646
1426,22.6740774734672
1427,9.88542823841542
1428,15.9966593366729
1429,26.871667890504
1430,11.64552931548
1431,27.7446397745133
1432,13.3548667154196
1433,27.7432760407699
1434,29.8708773427423
1435,16.3078430516681
1436,17.6113530567027
1437,34.504861573651
1438,33.9265341354838
1439,16.0799896624232
1440,34.2370240220902
1441,55.0766487923763
1442,33.6828065550295
1443,27.9895622428077
1444,15.6321016345408
1445,24.1794390163867
1446,25.7640705152797
1447,22.7229671487209
1448,20.429445309137
1449,18.7524822221533
1450,30.6646691179011
1451,11.2353283701555
1452,38.5905285453558
1453,8.44528708654022
1454,15.1878509594513
1455,58.2061986810535
1456,68.2718510567103
1457,24.8660691535213
1458,17.2301049618688
1459,18.0866495902228
1460,23.6266564942067
1461,27.3907605607382
1462,12.0804973519559
1463,45.2663184392782
1464,29.223260453503
1465,23.9867309402866
1466,28.8054961469843
1467,31.7238372462365
1468,35.260257514944
1469,15.0869725408978
1470,29.6252538041641
1471,23.8398715944162
1472,17.4946773903461
1473,29.3731235508097
1474,17.8498603399419
1475,11.798787643573
1476,51.8718351980287
1477,19.4088754891544
1478,57.7031319821278
1479,21.9331732633198
1480,9.21785956324821
1481,32.525743412765
1482,15.0043626240884
1483,24.1274311718688
1484,23.4679236585906
1485,31.1577257589411
1486,32.4526797245228
1487,20.8816658494868
1488,52.8290952255108
1489,40.7597101795801
1490,17.601233660867
1491,23.7953211806497
1492,19.6285040930807
1493,30.5036058747585
1494,20.067947915572
1495,18.7506669371308
1496,52.9347121231395
1497,44.1737563868856
1498,26.5495144896054
1499,13.6568345903281
1500,33.5045366493526
1501,19.7504050915787
1502,48.7414910304211
1503,85.5473985027307
1504,12.5067652652572
1505,21.571761336918
1506,9.83855355453584
1507,8.43202467028033
1508,29.4567704563139
1509,10.5282088011673
1510,16.9016482693598
1511,24.0822402652583
1512,11.4605622818859
1513,26.5758323854202
1514,50.6804779548033
1515,73.0025741622164
1516,30.2231226733242
1517,15.2645148644401
1518,18.5912512294886
1519,27.2228622474615
1520,30.6680837815677
1521,20.4335371534765
1522,19.8706879808407
1523,18.7854722927413
1524,22.4034461266283
1525,36.3971201940754
1526,13.7119378363906
1527,25.8845068106504
1528,16.6883140369272
1529,23.6374585284477
1530,25.6523795209707
1531,23.9347007855485
1532,39.4219524876101
1533,29.6117986898099
1534,28.0607381627236
1535,7.77220679789412
1536,27.7660344423845
1537,20.1012431634445
1538,15.1916754205817
1539,30.563549219769
1540,18.1620163026767
1541,19.6297985855505
1542,24.9396989642942
1543,16.2014552177699
1544,29.5604642222427
1545,30.6553605769712
1546,27.9856031718035
1547,31.8666937087855
1548,36.98318278592
1549,28.2487253097956
1550,11.932640709455
1551,15.7207349792841
1552,43.2666979729025
1553,22.9368323720609
1554,10.149283258018
1555,27.4723059386949
1556,14.6144193947206
1557,18.9178042873944
1558,12.1401698690118
1559,28.6519768717409
1560,18.8610460031765
1561,10.9773453924469
1562,20.5651891530558
1563,25.4821425760259
1564,29.8320133553295
1565,6.09562986362446
1566,22.124594621572
1567,18.5018366080992
1568,40.7770882365956
1569,34.6349709164277
1570,19.5066787487736
1571,19.4731369355621
1572,26.7866610112479
1573,55.3658277436945
1574,20.966848941203
1575,31.8294656897269
1576,22.081151973914
1577,16.3357764664456
1578,38.2894036387428
1579,14.8660556014137
1580,13.2650019618778
1581,19.0672802132103
1582,12.6915621727077
1583,20.1458584144751
1584,33.2501903652312
1585,47.5140668916519
1586,20.7732731187546
1587,19.0297675711479
1588,24.1666678588686
1589,32.0412844836383
1590,19.4413344583344
1591,45.0881046201441
1592,41.2197836669269
1593,26.1058634697117
1594,38.8572801160526
1595,15.4698910845535
1596,37.7392944368813
1597,20.8559990142834
1598,11.1581118800517
1599,29.8727666980503
1600,48.2635404274439
1601,22.425357835262
1602,54.4668130425335
1603,45.486265927551
1604,19.158328610229
1605,26.7901060174753
1606,30.5710958999455
1607,22.1419593599568
1608,25.0217912962503
1609,27.4265988798611
1610,15.1583590104506
1611,17.4189979357265
1612,34.9271549089854
1613,26.2507689534085
1614,33.2454121251292
1615,14.6743923639405
1616,22.2213311845117
1617,26.1046386895204
1618,25.6975011486899
1619,43.2671797649026
1620,21.3412698946841
1621,20.3364929710427
1622,19.0988717712107
1623,32.3218710750929
1624,33.742434738556
1625,20.8776637291538
1626,10.718485924539
1627,100.704281919888
1628,23.3927578106026
1629,39.6018101155322
1630,15.639392995429
1631,23.17810335043
1632,23.240045078336
1633,35.3049642725471
1634,12.4342088881521
1635,18.842901261739
1636,52.3132236964591
1637,24.0080272611866
1638,24.9908574009241
1639,36.403082116504
1640,50.9949563112533
1641,34.2172784552569
1642,16.6667401143871
1643,15.4694113055433
1644,10.6691198247803
1645,16.7380100759207
1646,34.5739411167558
1647,24.6053213019573
1648,23.5200733851334
1649,24.034135914846
1650,13.3808793609441
1651,32.8509874245833
1652,23.9925551268909
1653,15.8668642612261
1654,36.6986835960982
1655,30.0549853548894
1656,22.8964909747561
1657,16.7938002920745
1658,25.7489796181409
1659,37.6069093047841
1660,33.7165083384763
1661,18.2062278626814
1662,26.4909627707494
1663,23.9634637208901
1664,17.6969197820376
1665,22.7780702420122
1666,10.2757470274094
1667,22.2502210199938
1668,29.1088668068395
1669,28.7797084243929
1670,20.4982040147855
1671,16.6548963631052
1672,30.004599760635
1673,8.67190488163634
1674,20.3547275245014
1675,51.2651649335461
1676,18.2229078103312
1677,9.06498256070747
1678,37.8121746088496
1679,41.1719619454314
1680,8.03534492361634
1681,28.2183567731245
1682,26.4372172449898
1683,19.2391055013163
1684,17.5526906043774
1685,18.2076561951817
1686,8.43795005449215
1687,19.308190812226
1688,20.1732609115328
1689,34.3842685025713
1690,35.1945484603822
1691,7.20717541025948
1692,37.6789632854237
1693,12.4790418974519
1694,8.22245685258984
1695,12.4684842115221
1696,15.1577769621911
1697,17.9324831210048
1698,10.7426890790053
1699,8.13899083170753
1700,20.9542560156611
1701,18.6557462828522
1702,36.337316272617
1703,20.7021071763642
1704,18.477600300497
1705,25.9089620954662
1706,27.6672414448563
1707,15.551359721205
1708,35.2481078024442
1709,18.17920306766
1710,16.1899343308495
1711,12.7452132438405
1712,35.4777693626569
1713,17.5036097080094
1714,37.5824272524287
1715,51.6352035474535
1716,25.3932355636248
1717,105.042881087784
1718,23.9335025554
1719,13.4115936834929
1720,43.4411942908197
1721,26.1029514553812
1722,99.3710272892613
1723,16.4182714903325
1724,18.7931672842783
1725,27.6674810551561
1726,8.71634313322146
1727,11.0704530702163
1728,16.4317992885533
1729,40.2708644082229
1730,12.6160740042859
1731,34.5363203662655
1732,29.3379492345746
1733,29.9921547485744
1734,28.2983153983454
1735,9.62259930184831
1736,25.9726626602785
1737,23.340020064089
1738,16.3115143107631
1739,24.0227927933336
1740,25.0725752232547
1741,19.771628677128
1742,52.9753902452862
1743,15.5072951055549
1744,47.0579195220431
1745,17.6609020941172
1746,23.5091850514138
1747,20.0744843731968
1748,24.6561059460108
1749,38.6316634654066
1750,13.915364084148
1751,24.5670638370971
1752,22.3962450184954
1753,15.7145074744004
1754,23.7326050280068
1755,38.7328328318265
1756,18.7549570784855
1757,23.1314428568033
1758,17.7633574237387
1759,26.2167901406565
1760,56.3305258725852
1761,48.4991597398138
1762,51.1243073187679
1763,21.4298228103542
1764,36.9708766680015
1765,32.3810055913099
1766,26.9636085653004
1767,70.4487018279169
1768,39.3976284660107
1769,19.7023257087112
1770,22.8084290614481
1771,11.8442133899329
1772,20.9388516986801
1773,23.890546365466
1774,12.9788970792749
1775,75.2206826110445
1776,10.763548986856
1777,16.0468464175183
1778,24.8334958471232
1779,25.7410760792338
1780,36.2616839241407
1781,33.1883421559473
1782,34.3514735184994
1783,17.9534178735354
1784,12.4641658830202
1785,11.9195628516549
1786,11.8696803055638
1787,19.0608406748008
1788,11.2352427632599
1789,38.1178196989169
1790,6.8429021426775
1791,10.2661817551351
1792,20.0130979515246
1793,18.6332941191274
1794,15.9628242150916
1795,24.9171811288952
1796,13.3615323520354
1797,38.4330980224374
1798,25.8361866473059
1799,21.4668544956232
1800,20.2568907203614
1801,33.5459279746538
1802,21.1881531164049
1803,29.9477385577882
1804,18.8663079433417
1805,28.300433521868
1806,16.1550020393901
1807,28.1038780646029
1808,31.486547995321
1809,10.3747500094537
1810,14.7526280119635
1811,20.1401021900742
1812,12.1361375103293
1813,10.716671701501
1814,10.4561839090719
1815,21.6182117063159
1816,5.45656266833265
1817,70.7677804484215
1818,20.9021680706799
1819,24.2746281944706
1820,51.3623411307757
1821,91.4138243227538
1822,28.2634846607108
1823,11.5155975662881
1824,18.7069187032269
1825,21.0644526244344
1826,11.6662648479844
1827,20.7648790784615
1828,8.24773181953378
1829,20.8930311889796
1830,28.2502691697538
1831,13.0662568302871
1832,18.2121940891832
1833,10.043476389644
1834,7.33062730797106
1835,15.219600612714
1836,7.57556251054998
1837,20.0338565667146
1838,75.0056701913302
1839,11.1490527587124
1840,14.9168096910167
1841,26.50573711538
1842,18.721033107346
1843,16.2311612908154
1844,22.5197006632189
1845,21.5601341067062
1846,22.6121472361119
1847,26.1416148110629
1848,10.0072027050226
1849,13.6950685718103
1850,23.2977248183666
1851,42.1397231931838
1852,19.364719548301
1853,22.6077522858952
1854,13.3947749176796
1855,23.8197823205775
1856,18.7086237340916
1857,20.4952405271687
1858,25.6475009021192
1859,29.2319564040151
1860,27.1522838041579
1861,20.9218838304317
1862,18.8722744687104
1863,28.934269391248
1864,29.4132769112408
1865,27.4060650570585
1866,42.1279530684721
1867,30.0304472244898
1868,20.0003943418932
1869,25.6345113805374
1870,41.8933126676371
1871,21.4672541054173
1872,22.59672517093
1873,24.5680108160475
1874,15.4037140034548
1875,19.9009187951322
1876,23.8676543278497
1877,42.7245479846993
1878,16.7550887815101
1879,26.6704540357003
1880,27.5535059633661
1881,17.0760622402295
1882,29.6841992745932
1883,14.725278583522
1884,14.1057240199403
1885,12.8813675565617
1886,22.1071197826654
1887,34.0682601242004
1888,10.797987907432
1889,20.2399539490489
1890,11.4994872745821
1891,17.4537181812322
1892,66.6173830231353
1893,22.4504661188319
1894,9.90826816230013
1895,16.8554092551062
1896,26.1243864478924
1897,9.85025924446761
1898,16.5963182781746
1899,43.1752506105512
1900,22.1125828843013
1901,35.2656063165671
1902,85.274488218185
1903,16.2405633986138
1904,31.1271100779937
1905,23.7017599128593
1906,13.032897230868
1907,61.2467824889543
1908,7.80625734860478
1909,18.3074076902457
1910,18.1690531003172
1911,35.0278415047527
1912,17.7857593277167
1913,18.2238469706098
1914,14.8943272136144
1915,23.2494303641875
1916,32.4809766312419
1917,37.1237125192671
1918,31.6906096469583
1919,18.4799411269375
1920,37.6288030329693
1921,35.5102870474506
1922,25.7136664214149
1923,21.7838572790394
1924,22.3913264636841
1925,22.7271598875296
1926,34.1131196320747
1927,18.2669495375645
1928,19.1360189235282
1929,69.3858011472783
1930,33.0906164933107
1931,41.3141700816946
1932,13.1074387207964
1933,21.426786856064
1934,19.1179209578891
1935,19.0924104318809
1936,31.2731277670536
1937,23.274599075808
1938,25.4414394873658
1939,20.0241109899214
1940,7.66085603560848
1941,20.048498445355
1942,11.3459616946286
1943,25.1850168864834
1944,14.2120622516741
1945,12.6335701476043
1946,29.1775762882854
1947,60.8177944695851
1948,20.5963866220659
1949,11.721213482849
1950,47.0188905795095
1951,20.3232198100858
1952,50.1125955536637
1953,26.7975181297517
1954,13.0386073322659
1955,19.1427827541957
1956,18.8840058442959
1957,19.9462664383892
1958,21.3762353041197
1959,23.187667035524
1960,35.9481193081897
1961,55.0647089224068
1962,31.8548885960172
1963,40.1481765564881
1964,27.9660422743499
1965,58.0661556632328
1966,19.8113613574597
1967,31.850028591836
1968,48.9789342845949
1969,59.3127415064184
1970,36.163131362069
1971,63.232106783263
1972,25.7103980120456
1973,62.5548480639696
1974,60.1037134601722
1975,24.7105235717828
1976,19.9652335039526
1977,53.5817794215875
1978,45.7504418276776
1979,9.70502340372178
1980,21.1621797092816
1981,34.366967761821
1982,38.5050049442092
1983,45.8972194767193
1984,41.167460354305
1985,13.3922485265085
1986,67.9526093496891
1987,33.1582695186832
1988,70.3663057625196
1989,15.610848704663
1990,20.3223867123502
1991,27.0124424147709
1992,37.596522702617
1993,10.2460501793128
1994,56.1608318977496
1995,17.5563840673026
1996,47.8354062690972
1997,54.5996311358967
1998,31.1229946419159
1999,21.5809148268884
2000,16.053342895885
2001,37.6604081054029
2002,23.5777379074277
2003,92.4193115568851
2004,18.6678391274387
2005,22.727936677715
2006,52.0810870583538
2007,22.5940536841443
2008,17.2048461865078
2009,16.1723591660643
2010,29.8382217131792
2011,29.2153621651211
2012,32.843262714194
2013,48.3936229818483
2014,29.4706203858879
2015,25.5777939468363
2016,11.9851181760332
2017,32.2751622911137
2018,36.0491949109175
2019,35.1603106895011
2020,37.215215462744
2021,16.8471428766653
2022,19.0004253684068
2023,27.7613306057303
2024,20.1115667545112
2025,14.1991792326723
2026,23.8462416920119
2027,29.6981224660756
2028,60.568002345411
2029,26.3882622914314
2030,60.2169424181248
2031,16.9174299744889
2032,32.6542593763142
2033,23.1072044449444
2034,20.4919423928054
2035,16.4337712480644
2036,20.6998914123022
2037,18.1374635928645
2038,36.0170266024981
2039,34.5820026499861
2040,30.5740163015459
2041,35.6047280618523
2042,37.3180222123804
2043,40.3275214671208
2044,94.7777533112169
2045,88.1506431878166
2046,49.8233214050582
2047,16.6571492495986
2048,20.8177425208628
2049,20.2677585814475
2050,20.4522697896403
2051,22.7377839415562
2052,23.0699668113097
2053,20.8651585492943
2054,34.1540480211792
2055,45.5182625300388
2056,16.4510802623476
2057,39.4607087657411
2058,28.2043795626187
2059,45.1332943042449
2060,20.2261983577043
2061,23.8401515222427
2062,40.3870167298857
2063,38.3008567279576
2064,11.2916119910586
2065,16.5941096562682
2066,24.9558589524081
2067,25.2187592165001
2068,30.8677952112446
2069,58.9715687336385
2070,16.5815247963827
2071,25.886663621179
2072,42.9098648341496
2073,20.9013434696517
2074,19.3432965510209
2075,23.8648970660093
2076,28.4719422949962
2077,14.9522326412958
2078,46.9744576921426
2079,29.0648145333032
2080,17.663136235846
2081,34.4897141676413
2082,23.8581688263676
2083,28.6454549244373
2084,57.1830176211504
2085,42.3351222003885
2086,17.8118316280893
2087,91.3934773605148
2088,28.599496992253
2089,29.9703838559051
2090,50.6989668703506
2091,29.8908270379904
2092,48.3350995039702
2093,50.0965477788019
2094,17.440365108234
2095,23.6222272967056
2096,46.1442779178279
2097,57.8017961650295
2098,21.5943218729736
2099,26.4556574846829
2100,14.1500416503359
2101,36.59382457404
2102,42.9938156878115
2103,17.362004131135
2104,19.0295787890251
2105,21.7580980821382
2106,13.5237434794088
2107,25.9296808226236
2108,53.5654690964095
2109,28.0360229388873
2110,43.230842929644
2111,60.63244478321
2112,25.982294853276
2113,22.3034363511599
2114,16.1965824410489
2115,32.5150593410044
2116,28.3001376100276
2117,36.2368787056044
2118,27.6636412680387
2119,32.0495694334567
2120,41.1301582402452
2121,61.6898092655585
2122,39.8762752318974
2123,33.1200373018233
2124,46.504028634881
2125,37.7610027778423
2126,36.3232786131444
2127,36.184110569209
2128,80.8515138254862
2129,30.8870787294835
2130,48.2539538403677
2131,27.7947991720297
2132,42.7458081681226
2133,29.3811120444299
2134,38.4496831939445
2135,52.0721131086902
2136,47.0690577112323
2137,55.4709399613019
2138,30.5048371524219
2139,25.4068965585037
2140,68.2615618312688
2141,37.0627378478114
2142,26.9942124894263
2143,25.4121382517817
2144,22.3873606429072
2145,44.2440295418334
2146,20.6034119542451
2147,23.6573094012034
2148,59.1716885058723
2149,41.4951657546031
2150,25.5596161861124
2151,16.2521655612709
2152,32.5250058639503
2153,33.841972880893
2154,30.6489458295168
2155,46.9183713067549
2156,41.8490896267789
2157,11.6068535463911
2158,34.6260466694753
2159,19.2647629795896
2160,19.7657068327938
2161,37.8393334828818
2162,33.9893506724502
2163,19.4372697425553
2164,20.6709079569361
2165,53.5138500112142
2166,43.3680034812461
2167,74.121777436841
2168,9.16286494811008
2169,31.7813654068628
2170,27.767333791766
2171,34.9270191182817
2172,24.468004384335
2173,20.4680128260381
2174,28.8057787948832
2175,16.7697032398304
2176,13.2231547129752
2177,26.842771202391
2178,14.9715861874077
2179,73.087483020781
2180,27.7573524410677
2181,54.4233378631999
2182,59.036116915637
2183,40.6197825193218
2184,104.239291976347
2185,41.9574364908111
2186,15.0909959868645
2187,26.2651292952754
2188,45.9093237966125
2189,23.5586095996615
2190,41.7588342521694
2191,28.6535304395199
2192,27.1499344417212
2193,96.4548601546862
2194,79.9291824846299
2195,46.318344041477
2196,33.9659682445134
2197,35.9094163563506
2198,41.0791219733338
2199,25.1682617272729
2200,28.1027888558352
2201,29.5049542254336
2202,47.4413759654558
2203,84.1048958284735
2204,14.0386065247178
2205,39.0039160630156
2206,29.2119943418427
2207,47.1979107393923
2208,40.2321885798947
2209,32.6743846000621
2210,43.0235672815866
2211,9.88176046980595
2212,54.2951224728115
2213,12.7018721347548
2214,21.3557038506211
2215,22.6624592358254
2216,46.3072396577905
2217,17.769162300671
2218,33.6518604831356
2219,17.1452318217686
2220,27.3899668704408
2221,55.9624841344581
2222,41.8720717811204
2223,60.8925174231438
2224,41.767681822316
2225,57.0682627143955
2226,21.7050076509091
2227,61.5917511593169
2228,19.0389494205288
2229,60.6167901506519
2230,30.1255622632218
2231,68.5102993866254
2232,35.9485935542244
2233,22.5530871892526
2234,74.0757751920257
2235,39.4427646064624
2236,94.8276675020288
2237,91.9127116603318
2238,59.2708490875509
2239,117.542714967292
2240,16.3895025893766
2241,52.8739198985746
2242,52.3473146723031
2243,19.7540476982624
2244,68.8232896927888
2245,39.0822413013494
2246,30.4515236130363
2247,33.4989806933006
2248,24.5469621870619
2249,29.4021908780129
2250,26.5081699279375
2251,21.7694050975832
2252,32.1597035901286
2253,15.7232159014444
2254,25.5527875832266
2255,58.0136045430167
2256,42.0928003895635
2257,24.8064534975004
2258,47.850082581684
2259,31.6470230768105
2260,29.9784957493574
2261,127.513012149224
2262,44.3343036542421
2263,32.1643140380496
2264,23.6442399588248
2265,49.3169833054084
2266,31.8732613953426
2267,33.8185618959604
2268,41.2241784180188
2269,19.0697988677609
2270,46.9014888385264
2271,57.1430094558034
2272,21.9326852022802
2273,34.1140827534511
2274,94.3153103213179
2275,41.1715522671162
2276,20.9235384294769
2277,28.7101632612731
2278,52.2817935417658
2279,31.1839245698429
2280,12.5696294938643
2281,22.3357040202919
2282,44.3315140090283
2283,18.388653194905
2284,40.616111212467
2285,40.2678113828855
2286,14.2288290689444
2287,19.9443939424571
2288,21.1150384352335
2289,10.2152295401954
2290,13.6366416904205
2291,14.9361390988514
2292,16.2183529558322
2293,41.787416864089
2294,13.0215606087689
2295,40.4941917367133
2296,18.7513511155803
2297,20.5964127144445
2298,22.0021994674323
2299,13.3828291415041
2300,45.8816507799389
2301,22.2884396793777
2302,25.3704729661774
2303,37.7499324907968
2304,13.6477492827478
2305,13.3259467138049
2306,20.9350359872545
2307,34.1927999634529
2308,59.6311659663176
2309,19.9778760437481
2310,24.7620855073704
2311,25.7749581227511
2312,24.0927012519973
2313,12.6260747250948
2314,23.3328804932862
2315,15.2928398220144
2316,66.0390310250992
2317,12.643652302977
2318,21.609185381469
2319,48.5080939995756
2320,15.9229366110618
2321,38.9890037033544
2322,22.0344716223328
2323,28.5074069581873
2324,44.8909457823036
2325,55.2496738808397
2326,24.1463423831383
2327,33.0291054352996
2328,52.6279880287047
2329,46.1143971626116
2330,50.0791394347829
2331,28.7580100774314
2332,53.153103168972
2333,30.6642638508858
2334,12.658838269929
2335,21.5456642626734
2336,30.4474689562262
2337,47.604467308191
2338,29.6969505531245
2339,37.6698090475457
2340,32.1090087559942
2341,19.9987068254831
2342,16.3272111822518
2343,37.3604658865707
2344,13.1570979557806
2345,21.6535000161394
2346,34.9777285114097
2347,39.0942731504922
2348,33.8320651386601
2349,47.4866644473275
2350,78.0471782471258
2351,46.36549775045
2352,42.6738755995229
2353,30.2558115569082
2354,47.010173085789
2355,31.0806775930006
2356,35.7881955920149
2357,28.3351674404932
2358,28.1996902873202
2359,46.1780398588659
2360,27.4092315265171
2361,14.5630694686844
2362,15.4110965510499
2363,24.6800682076192
2364,21.5409063100783
2365,27.0734529144855
2366,41.8740018239382
2367,50.3933635407821
2368,18.8894502827554
2369,26.963512183327
2370,15.5851708957076
2371,28.9746405148022
2372,58.520800241156
2373,20.1221617062382
2374,66.3947301117392
2375,45.7103506044722
2376,13.1751949302804
2377,22.8274645936563
2378,45.4309172583977
2379,94.8293100730384
2380,35.8198360933243
2381,39.7073075401562
2382,29.2902884922053
2383,28.7844236721484
2384,37.3488388022218
2385,38.5031731701808
2386,27.3450433941674
2387,18.4185392722204
2388,17.4230170693221
2389,14.4596800012188
2390,20.2008459272057
2391,35.589684951128
2392,28.4577930855866
2393,11.172530944581
2394,18.6136775298612
2395,40.3025861607216
2396,17.3925618651072
2397,10.3086932174762
2398,52.5571488824535
2399,14.9667886336312
2400,36.6150519737837
2401,51.4768597242706
2402,27.4446930439343
2403,7.6869803751943
2404,14.2030536717263
2405,13.4728113044757
2406,45.3204983269772
2407,13.2619086597452
2408,30.0629059813443
2409,37.6166117742451
2410,36.7316834736776
2411,42.8932077121035
2412,25.9078845059906
2413,48.3969388701261
2414,56.9494485606255
2415,25.9222153937646
2416,39.2385716920224
2417,43.2925689814239
2418,18.5897756131747
2419,34.2282145271484
2420,37.8531001481624
2421,14.1340766007152
2422,32.4465631011621
2423,29.8462776268078
2424,39.1229834850429
2425,9.23094381997804
2426,20.1169372930339
2427,22.2407600928994
2428,50.7100169544762
2429,35.6328232651342
2430,22.708617055263
2431,33.5601551223533
2432,43.4617259490768
2433,61.7030036399695
2434,9.22339753905885
2435,16.3948410922539
2436,48.3021261329787
2437,67.0112475603228
2438,31.6451905107897
2439,29.7894879695649
2440,19.7278948581584
2441,17.7910573589712
2442,47.96442963056
2443,41.1791437903148
2444,32.5810466588931
2445,22.9334154775625
2446,45.1956508448562
2447,43.2155538421669
2448,19.8625774276917
2449,39.4508154929832
2450,27.3530501287663
2451,32.5704935061898
2452,22.7183861272044
2453,34.9737913584519
2454,29.8331423516245
2455,127.1563648982
2456,27.0783135186447
2457,31.8436119456153
2458,31.9952432540387
2459,41.1123988083935
2460,34.1577191959668
2461,57.658931125943
2462,46.0530463001057
2463,44.8326030121125
2464,25.6917260760404
2465,16.572856788325
2466,32.4569850669315
2467,52.3039902074268
2468,38.5830807499073
2469,19.8971520860854
2470,26.5529982084954
2471,51.2511458640257
2472,37.0112507397224
2473,28.0998113137695
2474,27.7522083347821
2475,18.3825823246373
2476,30.1548318381245
2477,32.6980153680256
2478,28.2977727156172
2479,24.5277795483534
2480,35.6866447388283
2481,37.047214523605
2482,48.28097472522
2483,21.0972022678119
2484,52.2608208894968
2485,27.9975632836239
2486,9.19317529884849
2487,23.5805091217368
2488,14.5211132453302
2489,15.6254437182606
2490,19.0451079032706
2491,19.5249174350211
2492,11.375015079429
2493,25.9083038445298
2494,43.1937694055173
2495,41.5652476512868
2496,15.2011591677104
2497,11.2167539291105
2498,29.2976910705958
2499,19.8294517371108
2500,42.5673482461915
2501,31.4019643415792
2502,25.751271198357
2503,27.1288464983761
2504,20.283078627997
2505,12.5569271398646
2506,29.225977372447
2507,12.7102085300066
2508,18.6521321319803
2509,15.8297720049871
2510,23.6776449652775
2511,34.7556751038282
2512,31.7640774883483
2513,20.7128009497315
2514,31.915560426458
2515,23.8359311683118
2516,15.8329870516928
2517,12.4774396862089
2518,21.0866990729115
2519,15.5542957784545
2520,41.7244924617048
2521,45.3306386722821
2522,12.6491615154195
2523,20.3322229968197
2524,44.9622464067456
2525,19.0346001391716
2526,19.8526341536717
2527,23.2383779379457
2528,62.4513021425856
2529,21.3277274102988
2530,21.7345910016905
2531,18.0315125138547
2532,14.3856466881461
2533,36.3002323204608
2534,15.6029820615501
2535,25.1355009811133
2536,14.179367830158
2537,13.7268211305909
2538,25.4741141765092
2539,23.3031407735636
2540,32.7536712713225
2541,38.23965719714
2542,15.4771521015302
2543,14.6950728132665
2544,20.280474580671
2545,13.5443256275692
2546,11.4516804588898
2547,31.8282053592068
2548,26.3404065864719
2549,30.1381928690173
2550,28.6027618468442
2551,13.5929257558662
2552,28.5072804229488
2553,20.7551917670699
2554,52.8504921953616
2555,234.871715282486
2556,18.4794300513142
2557,25.3032310531227
2558,26.9020708896594
2559,22.2021872982405
2560,21.0089012940955
2561,58.9090977376609
2562,40.0846953092224
2563,15.2797015886032
2564,12.706125829602
2565,40.3785677541365
2566,27.9602411098437
2567,34.4868218771777
2568,19.8835043015227
2569,23.2176552520519
2570,8.86550291432384
2571,29.5787592395097
2572,22.6067514529362
2573,21.9202471110955
2574,7.13999345526457
2575,22.9127650634277
2576,25.0894805427562
2577,41.5450412790167
2578,52.4733776036576
2579,15.001531044841
2580,31.0606348903002
2581,17.0275762846227
2582,13.4010905086266
2583,14.9520847239761
2584,16.3674161159557
2585,27.7174123887783
2586,6.67909539473111
2587,19.286244058257
2588,20.8793200355321
2589,26.1781405689671
2590,15.8676471571389
2591,29.5450567943519
2592,13.5590584885888
2593,26.9185991161224
2594,32.831717853434
2595,17.692899088771
2596,29.0959719359204
2597,16.6185094882377
2598,20.2093826935024
2599,14.0819547564003
2600,21.684048637408
2601,27.4427436048154
2602,18.4680523699104
2603,24.5030602613803
2604,30.1631237716154
2605,19.7520791575283
2606,21.4956785524589
2607,24.7819035958377
2608,26.3940414086322
2609,16.9753055960762
2610,8.74249482247905
2611,14.379360953993
2612,43.2414153221697
2613,34.6283174876664
2614,25.4391887452999
2615,22.0199049378711
2616,33.724544497776
2617,31.3457900349447
2618,13.0429635521415
2619,20.6419387973138
2620,29.3091812559783
2621,10.5380693943063
2622,24.3535830490022
2623,28.2695060348256
2624,10.3256686015912
2625,16.3232464442955
2626,11.1073476821261
2627,16.2757953776341
2628,21.5462671243266
2629,10.3975052113037
2630,30.8535024382971
2631,19.3624967584202
2632,17.8330521006917
2633,38.3027340715596
2634,24.3524690927448
2635,22.5873870720864
2636,7.73665960826486
2637,41.9690026996859
2638,33.1579798036557
2639,10.7786625200305
2640,17.5145872988334
2641,27.6616334722975
2642,19.2904198904686
2643,10.1358552709806
2644,15.2142168971545
2645,46.5421410947351
2646,21.2540670495668
2647,14.8926646808784
2648,18.8515987395729
2649,38.8001114995776
2650,15.4711266015913
2651,41.8923616977699
2652,16.029478058123
2653,24.0598209656267
2654,16.2033054717888
2655,12.1372128588537
2656,30.3421117958574
2657,38.6538363992138
2658,20.051652675162
